Title,EmploymentType,Location,ClosingDate,Agency,Link,DateFirstRetrieved
Investments Senior Compliance Analyst,Full-Time (Salaried),Richmond,NA,Virginia Retirement System,https://www.jobs.virginia.gov/jobs/investments-senior-compliance-analyst-richmond-virginia-united-states,2023-02-26
Deputy Clerk - Motions - Court of Appeals,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-motions-court-of-appeals-richmond-virginia-united-states,2023-02-26
Group Violence Intervention (GVI) Coordinator. Programs/Major Crimes &Emerging Threats Section- Metro Richmond (OAG00661),Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/group-violence-intervention-gvi-coordinator-programs-major-crimes-emerging-threats-section-metro-richmond-oag00661-richmond-virginia-united-states,2023-02-26
Staff Attorney - Supreme Court of Virginia - Court Improvement Program,Full-Time (Salaried),Richmond,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/staff-attorney-supreme-court-of-virginia-court-improvement-richmond-virginia-united-states,2023-02-26
Education Coordinator - Supreme Court of Virginia - Court Improvement Program,Full-Time (Salaried),Richmond,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/education-coordinator-supreme-court-of-virginia-richmond-virginia-united-states,2023-02-26
Coordinator of Education Preparation Programs,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Dept of Ed Central Operations,https://www.jobs.virginia.gov/jobs/coordinator-of-education-preparation-programs-richmond-virginia-united-states,2023-02-26
"Executive Director, Parental Engagement",Full-Time (Salaried),Richmond,2023-02-28T23:55:00Z,Dept of Ed Central Operations,https://www.jobs.virginia.gov/jobs/executive-director-parental-engagement-richmond-virginia-united-states,2023-02-26
American Sign Language Court Interpreter - Northern Virginia,Full-Time (Salaried),Richmond,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/american-sign-language-court-interpreter-richmond-virginia-united-states,2023-02-26
Communication Access Realtime Translation Captioner,Full-Time (Salaried),Richmond,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/communication-access-realtime-translation-captioner-richmond-virginia-united-states,2023-02-26
TOSC Technology Service Manager,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/tosc-technology-service-manager-richmond-virginia-united-states,2023-02-26
Forensic Scientist - Firearms & Toolmarks - Central Laboratory - CF540,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Department of Forensic Science,https://www.jobs.virginia.gov/jobs/forensic-scientist-firearms-toolmarks-central-laboratory-cf540-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General, Tobacco Enforcement Section (OAG00350)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-tobacco-enforcement-section-oag00350-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General, Government Operations and Transactions Division (OAG00671)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-government-operations-and-transactions-division-oag00671-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General, Government Operations and Transactions Division (OAG00672)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-government-operations-and-transactions-division-oag00672-richmond-virginia-united-states,2023-02-26
Associate Ombudsman,Full-Time (Salaried),Richmond,2023-02-28T23:55:00Z,VA Workers' Compensation Comm,https://www.jobs.virginia.gov/jobs/associate-ombudsman-richmond-virginia-united-states,2023-02-26
"CTE Planning, Admin and Accountability Specialist",Full-Time (Salaried),Richmond,2023-02-28T23:55:00Z,Dept of Ed Central Operations,https://www.jobs.virginia.gov/jobs/cte-planning-admin-and-accountability-specialist-richmond-virginia-united-states,2023-02-26
Human Resource Analyst,Full-Time (Salaried),Richmond,NA,Department of Accounts,https://www.jobs.virginia.gov/jobs/human-resource-analyst-richmond-virginia-united-states-eb78fd73-42f8-47ea-add3-b7cf1c48f14d,2023-02-26
Charge Card Analyst,Full-Time (Salaried),Richmond,NA,Department of Accounts,https://www.jobs.virginia.gov/jobs/charge-card-analyst-richmond-virginia-united-states,2023-02-26
Benefits Accountant,Full-Time (Salaried),Richmond,NA,Department of Accounts,https://www.jobs.virginia.gov/jobs/benefits-accountant-richmond-virginia-united-states,2023-02-26
Technical Team Lead - 00084,Full-Time (Salaried),Richmond,NA,Department of General Services,https://www.jobs.virginia.gov/jobs/technical-team-lead-00084-richmond-virginia-united-states,2023-02-26
Accounts Payable Supervisor - AF057,Full-Time (Salaried),Richmond,2023-02-28T23:55:00Z,Department of General Services,https://www.jobs.virginia.gov/jobs/accounts-payable-supervisor-af057-richmond-virginia-united-states,2023-02-26
Human Resources Assistant - Supreme Court of Virginia,Full-Time (Salaried),Richmond,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/human-resources-assistant-supreme-court-of-virginia-richmond-virginia-united-states,2023-02-26
Capital Outlay Project Manager,Full-Time (Salaried),Richmond,NA,Dept Conservation & Recreation,https://www.jobs.virginia.gov/jobs/capital-outlay-project-manager-richmond-virginia-united-states,2023-02-26
"Director of Career, Technical, and Adult Education",Full-Time (Salaried),Richmond,2023-03-01T23:55:00Z,Dept of Ed Central Operations,https://www.jobs.virginia.gov/jobs/director-of-career-technical-and-adult-education-richmond-virginia-united-states,2023-02-26
Program Support Technician (Detainer Clerk) - #00953,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/program-support-technician-detainer-clerk-00953-richmond-virginia-united-states,2023-02-26
Office Services Specialist (Intake Support Specialist) - #01429,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/office-services-specialist-intake-support-specialist-01429-richmond-virginia-united-states,2023-02-26
Program Administrator (GO Virginia),Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,Dept of Housing & Cmnty Devel,https://www.jobs.virginia.gov/jobs/program-administrator-go-virginia-richmond-virginia-united-states-9e77bd7a-0dda-467e-9725-0271475b78ef,2023-02-26
Registered Technician Specialist,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Agriculture & Consumer Svcs,https://www.jobs.virginia.gov/jobs/registered-technician-specialist-richmond-virginia-united-states,2023-02-26
Director of Student Services,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,Dept of Ed Central Operations,https://www.jobs.virginia.gov/jobs/director-of-student-services-richmond-virginia-united-states,2023-02-26
Child Care Finance Specialist,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Dept of Ed Central Operations,https://www.jobs.virginia.gov/jobs/child-care-finance-specialist-richmond-virginia-united-states,2023-02-26
Program Support Technician Senior (Infrastructure & Environmental Management Unit) - #01341,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/program-support-technician-senior-infrastructure-environmental-management-unit-01341-richmond-virginia-united-states,2023-02-26
IT Security Audit Manager,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,VA Information Tech Agency,https://www.jobs.virginia.gov/jobs/it-security-audit-manager-richmond-virginia-united-states,2023-02-26
IT Security Auditor,Full-Time (Salaried),Richmond,2023-02-27T23:55:00Z,VA Information Tech Agency,https://www.jobs.virginia.gov/jobs/it-security-auditor-richmond-virginia-united-states,2023-02-26
Senior Traffic Data and Systems Engineer,Full-Time (Salaried),Richmond,2023-03-03T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/senior-traffic-data-and-systems-engineer-richmond-virginia-united-states,2023-02-26
DMV Special Agent (Law Enforcement Officer II) Multi-Hire,Full-Time (Salaried),Richmond,NA,Department of Motor Vehicles,https://www.jobs.virginia.gov/jobs/dmv-special-agent-law-enforcement-officer-ii-multi-hire-virginia-united-states-richmond,2023-02-26
Senior Research Analyst,Full-Time (Salaried),Richmond,2023-02-28T23:55:00Z,Department of Juvenile Justice,https://www.jobs.virginia.gov/jobs/senior-research-analyst-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General, Consumer Protection Section (OAG00076)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-consumer-protection-section-oag00076-richmond-virginia-united-states,2023-02-26
"Assistant Attorney General, Consumer Protection Section (OAG00803)",Full-Time (Salaried),Richmond,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-consumer-protection-section-oag00803-richmond-virginia-united-states,2023-02-26
Dietary Aide,Full-Time (Salaried),Roanoke,2023-03-01T23:55:00Z,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/dietary-aide-roanoke-virginia-united-states-c0259af9-c54e-4841-93ff-34ffbdb37c01,2023-02-26
Corrections Officer: Marion Correctional Center #00063,Full-Time (Salaried),Smyth,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-marion-virginia-united-states,2023-02-26
Chief Ranger Law Enforcement - Westmoreland State Park,Full-Time (Salaried),Westmoreland,2023-02-28T23:55:00Z,Dept Conservation & Recreation,https://www.jobs.virginia.gov/jobs/chief-ranger-law-enforcement-westmoreland-state-park-montross-virginia-united-states,2023-02-26
"Associate University Counsel / Assistant Attorney General, James Madison (OAGUN037)",Full-Time (Salaried),Harrisonburg,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/associate-university-counsel-assistant-attorney-general-james-madison-richmond-virginia-united-states,2023-02-26
"Associate University Counsel / Assistant Attorney General, George Mason (OAGUN027)",Full-Time (Salaried),Fairfax,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/associate-university-counsel-assistant-attorney-general-george-mason-fairfax-virginia-united-states,2023-02-26
"Assistant Attorney General, Major Crimes Section (OAG00310)",Full-Time (Salaried),Alexandria,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/assistant-attorney-general-richmond-virginia-united-states-1f11a7bb-5a84-461f-9a02-a7062b8eae91,2023-02-26
Right of Way Agent,Full-Time (Salaried),"Fairfax
  Fredericksburg",2023-02-27T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/right-of-way-agent-fairfax-virginia-united-states-bbfffc98-35b4-478a-9383-3caf6ea24ffa,2023-02-26
Mental Health Group Technician - Red Onion State Prison,Full-Time (Salaried),"Wise, Virginia",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/mental-health-group-technician-pound-virginia-united-states,2023-02-26
Dentist - Buckingham Correctional Center,Full-Time (Salaried),Buckingham,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/dentist-buckingham-virginia-united-states,2023-02-26
Attorney - Assistant Public Defender I - Hampton,Full-Time (Salaried),Hampton,2023-02-28T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-hampton-hampton-virginia-united-states,2023-02-26
Legal Assistant - Arlington/Falls Church,Full-Time (Salaried),"Arlington
  Falls Church",2023-02-28T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/legal-assistant-arlington-falls-church-arlington-virginia-united-states,2023-02-26
Land Surveyor Supervisor,Full-Time (Salaried),"Amelia
  Colonial Heights",2023-02-28T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/land-surveyor-supervisor-colonial-heights-virginia-united-states,2023-02-26
Licensed Practical Nurse,Full-Time (Salaried),Virginia Beach,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-virginia-beach-virginia-united-states-4395cb3c-1d81-48ea-b7e3-1427857364dd,2023-02-26
Licensed Practical Nurse,Full-Time (Salaried),Virginia Beach,NA,Dept of Veterans Services,https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-virginia-beach-virginia-united-states,2023-02-26
American Sign Language Court Interpreter - Charlottesville/Staunton,Full-Time (Salaried),Waynesboro,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/american-sign-language-court-interpreter-charlottesville-staunton-waynesboro-virginia-united-states,2023-02-26
American Sign Language Court Interpreter - Tidewater,Full-Time (Salaried),Portsmouth,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/american-sign-language-court-interpreter-tidewater-portsmouth-virginia-united-states,2023-02-26
Masonry Teacher: Haynesville Correctional Center #ED009,Full-Time (Salaried),Richmond County,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/masonry-teacher-haynesville-correctional-center-ed009-richmond-county-virginia-united-states,2023-02-26
Probation Officer (Sex Offender Specialist): P&P District #03/Portsmouth - #P0316,Full-Time (Salaried),Portsmouth,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/probation-officer-sex-offender-specialist-p-p-district-03-portsmouth-p0316-portsmouth-virginia-united-states,2023-02-26
Human Resource Benefits Analyst,Full-Time (Salaried),Henrico,2023-03-03T23:55:00Z,Indigent Defense Commission,https://www.jobs.virginia.gov/jobs/human-resource-benefits-analyst-henrico-virginia-united-states,2023-02-26
Deputy Clerk - Albemarle/Charlottesville,Full-Time (Salaried),Charlottesville,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-albemarle-charlottesville-charlottesville-virginia-united-states,2023-02-26
Water Quality Specialist,Full-Time (Salaried),"Buchanan
  Dickenson
  Lee
  Russell
  Scott
  Washington
  Wise, Virginia

            Buchanan
  Dickenson
  Lee",2023-03-03T23:55:00Z,Department of Forestry,https://www.jobs.virginia.gov/jobs/water-quality-specialist-buchanan-virginia-united-states-dickenson-lee-russell-scott-washington-wise-virginia-3bd8ed1b-55bb-4e7a-846f-493f26a2fd3c,2023-02-26
Surveillance Officer (Sex Offender) - P&P District #30 Hampton - #P3030,Full-Time (Salaried),Hampton,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/surveillance-officer-sex-offender-p-p-district-30-hampton-p3030-hampton-virginia-united-states,2023-02-26
Probation Officer (Sex Offender Specialist): P&P District #06/Suffolk - #P0610,Full-Time (Salaried),Suffolk,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/probation-officer-sex-offender-specialist-p-p-district-06-suffolk-p0610-suffolk-virginia-united-states,2023-02-26
HVAC Installation & Repair Supervisor: Deerfield Correctional Center - #00511,Full-Time (Salaried),Southampton,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/hvac-installation-repair-supervisor-deerfield-correctional-center-00511-richmond-virginia-united-states,2023-02-26
Office Services Assistant (Community Corrections): P&P District34/Williamsburg - #P3406,Full-Time (Salaried),Williamsburg,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/office-services-assistant-community-corrections-p-p-district34-williamsburg-p3406-williamsburg-virginia-united-states,2023-02-26
Maintenance Operator Structure and Bridge (Capron),Full-Time (Salaried),"Franklin
  Southampton",2023-02-26T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-operator-structure-and-bridge-capron-franklin-virginia-united-states-southampton,2023-02-26
District Materials Engineer,Full-Time (Salaried),Suffolk,2023-03-05T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/district-materials-engineer-suffolk-virginia-united-states,2023-02-26
Corrections Officer: Rustburg Correctional Unit,Full-Time (Salaried),Campbell,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-rustburg-virginia-united-states,2023-02-26
Corrections Officer,Full-Time (Salaried),"Gordonsville
  Powhatan",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-state-farm-virginia-united-states-879b0512-6a7f-44ff-8df6-38a8352b1c34,2023-02-26
Corrections Officer: Baskerville Correctional Center,Full-Time (Salaried),Mecklenburg,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-baskerville-virginia-united-states,2023-02-26
Corrections Officer  - Nottoway Correctional Center,Full-Time (Salaried),Nottoway,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-burkeville-virginia-united-states,2023-02-26
Corrections Officer - Lunenburg Correctional Center,Full-Time (Salaried),Lunenburg,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-victoria-virginia-united-states,2023-02-26
Corrections Officer - Fluvanna Correctional Center for Women,Full-Time (Salaried),Fluvanna,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-troy-virginia-united-states,2023-02-26
Corrections Officer - Dillwyn Correctional Center,Full-Time (Salaried),Buckingham,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-dillwyn-virginia-united-states-a2a34a4e-1d25-4cc6-9b45-00826cf35976,2023-02-26
Corrections Officer - Buckingham Correctional Center,Full-Time (Salaried),Buckingham,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-dillwyn-virginia-united-states,2023-02-26
Corrections Officer - Coffeewood Correctional Center,Full-Time (Salaried),Culpepper,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-mitchells-virginia-united-states,2023-02-26
Residency Business Administrator,Full-Time (Salaried),"Wise, Virginia",2023-02-26T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/residency-business-administrator-wise-virginia-united-states,2023-02-26
Engineer Senior Supervisor Signal Operations,Full-Time (Salaried),Colonial Heights,2023-03-03T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/engineer-senior-supervisor-signal-operations-colonial-heights-virginia-united-states,2023-02-26
Chief of Housing and Programs Manager: Deerfield Correctional Complex,Full-Time (Salaried),Southampton,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/chief-of-housing-and-programs-manager-richmond-virginia-united-states,2023-02-26
Registered Nurse Supervisor - Fluvanna Correctional Center for Women,Full-Time (Salaried),"Charlottesville
  Culpepper
  Fluvanna",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/registered-nurse-supervisor-rnca-troy-virginia-united-states,2023-02-26
Mental Health Clinician I - Beaumont Correctional Center,Full-Time (Salaried),Powhatan,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/mental-health-clinician-i-state-farm-virginia-united-states-77bbd512-f355-4973-84f3-36d70368705e,2023-02-26
"Support Enforcement Specialist - Richmond, W2150",Full-Time (Salaried),Henrico,NA,Department of Social Services,https://www.jobs.virginia.gov/jobs/support-enforcement-specialist-richmond-w2150-henrico-virginia-united-states,2023-02-26
Licensed Practical Nurse - Dillwyn Correctional Center,Full-Time (Salaried),Buckingham,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/licensed-practical-nurse-dillwyn-virginia-united-states,2023-02-26
Dental Assistant - Coffeewood Correctional Center,Full-Time (Salaried),"Charlottesville
  Culpepper
  Gordonsville
  Orange

            Charlottesville
  Culpepper
  Gordonsville",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/dental-assistant-mitchells-virginia-united-states,2023-02-26
"Support Enforcement Specialist Senior, Manassas (WS004)",Full-Time (Salaried),Manassas,NA,Department of Social Services,https://www.jobs.virginia.gov/jobs/support-enforcement-specialist-senior-manassas-ws004-manassas-virginia-united-states-49ac5eea-7156-43d3-88c4-430ade54278c,2023-02-26
Treatment Plant Operator (James River Plant),Full-Time (Salaried),Goochland,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/treatment-plant-operator-james-river-plant-goochland-virginia-united-states,2023-02-26
Deputy Clerk - Hanover,Full-Time (Salaried),Hanover,NA,Supreme Court,https://www.jobs.virginia.gov/jobs/deputy-clerk-hanover-hanover-virginia-united-states,2023-02-26
Probation Officer Senior (Reentry Team Leader): P&P District #19/Newport News - #P1959,Full-Time (Salaried),Newport News,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/probation-officer-senior-reentry-team-leader-p-p-district-19-newport-news-p1959-newport-news-virginia-united-states,2023-02-26
Accountant: Sussex I and II State Prison Complex,Full-Time (Salaried),Sussex,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/accountant-sussex-i-and-ii-state-prison-complex-sussex-virginia-united-states,2023-02-26
Librarian: Sussex I and II State Prison Complex,Full-Time (Salaried),Sussex,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/librarian-sussex-i-and-ii-state-prison-complex-sussex-virginia-united-states,2023-02-26
Corrections Sergeant: Haynesville Correctional Complex,Full-Time (Salaried),Richmond County,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-sergeant-haynesville-correctional-complex-richmond-county-virginia-united-states,2023-02-26
Treatment Plant Operator (Coffeewood Plant),Full-Time (Salaried),Culpepper,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/treatment-plant-operator-coffeewood-plant-culpepper-virginia-united-states,2023-02-26
Casework Counselor: Caroline Correctional Unit,Full-Time (Salaried),Caroline,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/casework-counselor-caroline-correctional-unit-caroline-virginia-united-states,2023-02-26
Casework Counselor (Multiple Vacancies): Haynesville Correctional Complex,Full-Time (Salaried),Richmond County,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/casework-counselor-multiple-vacancies-haynesville-correctional-complex-richmond-county-virginia-united-states,2023-02-26
Office Services Specialist (Programs): Haynesville Correctional Complex,Full-Time (Salaried),Richmond County,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/office-services-specialist-programs-haynesville-correctional-complex-richmond-county-virginia-united-states,2023-02-26
Office Services Specialist (Operations): Haynesville Correctional Complex,Full-Time (Salaried),Richmond County,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/office-services-specialist-operations-haynesville-correctional-complex-richmond-county-virginia-united-states,2023-02-26
Accountant: Deerfield Correctional Complex,Full-Time (Salaried),Southampton,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/accountant-deerfield-correctional-complex-southampton-virginia-united-states,2023-02-26
Plumber/Steamfitter Supervisor,Full-Time (Salaried),Southampton,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/plumber-steamfitter-supervisor-southampton-virginia-united-states,2023-02-26
Chief Probation Officer (Probation Director): P&P District #06/Suffolk - #P0601,Full-Time (Salaried),Suffolk,2023-02-27T23:55:00Z,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/chief-probation-officer-probation-director-p-p-district-06-suffolk-p0601-suffolk-virginia-united-states,2023-02-26
Nutritionist Supervisor Senior (ALX),Full-Time (Salaried),Alexandria,2023-03-08T23:55:00Z,Department of Health,https://www.jobs.virginia.gov/jobs/nutritionist-supervisor-senior-alx-alexandria-virginia-united-states,2023-02-26
Area Forester-Five Forks District,Full-Time (Salaried),Dinwiddie,2023-03-03T23:55:00Z,Department of Forestry,https://www.jobs.virginia.gov/jobs/area-forester-five-forks-district-dinwiddie-virginia-united-states-da2f1a39-b3b2-48ce-bfe0-2d1efcf97b55,2023-02-26
Area Forester-Five Forks District,Full-Time (Salaried),Dinwiddie,2023-03-03T23:55:00Z,Department of Forestry,https://www.jobs.virginia.gov/jobs/area-forester-five-forks-district-dinwiddie-virginia-united-states,2023-02-26
Area Forester-Mountain Valley District,Full-Time (Salaried),Rockbridge County,2023-03-03T23:55:00Z,Department of Forestry,https://www.jobs.virginia.gov/jobs/area-forester-mountain-valley-district-rockbridge-county-virginia-united-states,2023-02-26
Water Quality Specialist,Full-Time (Salaried),"Bland
  Carroll
  Grayson
  Tazewell
  Wythe

            Bland
  Carroll
  Grayson",2023-03-03T00:00:00Z,Department of Forestry,https://www.jobs.virginia.gov/jobs/water-quality-specialist-virginia-united-states-bland-carroll-grayson-tazewell-wythe,2023-02-26
Human Resource Consultant Senior,Full-Time (Salaried),Suffolk,2023-02-26T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/human-resource-consultant-senior-suffolk-virginia-united-states,2023-02-26
"Maintenance Superintendent, Specialty Crew - Williamsburg Residency",Full-Time (Salaried),Williamsburg,2023-02-26T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/maintenance-superintendent-specialty-crew-williamsburg-residency-williamsburg-virginia-united-states,2023-02-26
Construction Inspector,Full-Time (Salaried),Chesapeake,2023-02-26T23:55:00Z,VA Dept of Transportation,https://www.jobs.virginia.gov/jobs/construction-inspector-chesapeake-virginia-united-states,2023-02-26
Corrections Officer: Indian Creek Correctional Center,Full-Time (Salaried),Chesapeake,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-chesapeake-virginia-united-states-058fc458-5d58-45cf-bf33-37f492f3486b,2023-02-26
Electrician Supervisor: Indian Creek Correctional Center,Full-Time (Salaried),"Chesapeake
  Dinwiddie
  Emporia
  Franklin County
  Hampton
  Newport News
  Norfolk
  Suffolk

            Chesapeake
  Dinwiddie
  Emporia",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/electrician-supervisor-chesapeake-virginia-united-states,2023-02-26
Food Operations Supervisor (Multiple Vacancies): Indian Creek Correctional Center,Full-Time (Salaried),"Chesapeake
  Hampton
  Norfolk
  Portsmouth
  Suffolk

            Chesapeake
  Hampton
  Norfolk",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/food-operations-supervisor-multiple-vacancies-chesapeake-virginia-united-states,2023-02-26
HVAC Installation & Repair Supervisor: Indian Creek Correctional Center,Full-Time (Salaried),"Chesapeake
  Dinwiddie
  Emporia
  Hampton
  Newport News
  Norfolk
  Petersburg
  Suffolk
  Sussex

            Chesapeake
  Dinwiddie
  Emporia",NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/hvac-installation-repair-supervisor-chesapeake-virginia-united-states,2023-02-26
Corrections Officer (Patrol Canine/Multiple Positions): Sussex I and II State Prison Complex,Full-Time (Salaried),Sussex,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-officer-patrol-canine-multiple-positions-waverly-virginia-united-states,2023-02-26
Food Operations Supervisor (Multiple Positions): Sussex I and II State Prison Complex,Full-Time (Salaried),Sussex,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/food-operations-supervisor-multiple-positions-waverly-virginia-united-states,2023-02-26
Corrections Sergeant (Multiple Vacancies): Sussex I and II State Prison Complex,Full-Time (Salaried),Sussex,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/corrections-sergeant-multiple-vacancies-waverly-virginia-united-states,2023-02-26
Recreation Supervisor: Sussex I and II State Prison Complex,Full-Time (Salaried),Sussex,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/recreation-supervisor-waverly-virginia-united-states,2023-02-26
Storekeeper Senior: Sussex I and II State Prison Complex,Full-Time (Salaried),Sussex,NA,Dept of Corr - Central Admin,https://www.jobs.virginia.gov/jobs/storekeeper-senior-waverly-virginia-united-states,2023-02-26
University Counsel/ Senior Assistant Attorney General (Radford),Full-Time (Salaried),Radford,NA,Attorney General & Dept of Law,https://www.jobs.virginia.gov/jobs/associate-university-counsel-assistant-attorney-general-radford-radford-virginia-united-states,2023-02-26
